Round,LEACH,PEGASIS,HYBRID,PSO_HYBRID
370,0.0,0.10908704600632531,0.24991073037352649,0.34294663768297684
371,0.0,0.10800278982965096,0.24837324444385064,0.342114798503091
372,0.0,0.10690259231003829,0.24651694189203663,0.34136567237502946
373,0.0,0.10579257230724726,0.2445912726636798,0.34037764796757053
374,0.0,0.10462733210020715,0.2555367707839416,0.3393334895123179
375,0.0,0.10343026011197821,0.2555367707839416,0.33828279594413097
376,0.0,0.10335685843488521,0.2555367707839416,0.33736048686700376
377,0.0,0.1023272655108395,0.2555367707839416,0.33670525641691357
378,0.0,0.10131299415736793,0.2555367707839416,0.3358233529198005
379,0.0,0.10028431924154549,0.2555367707839416,0.33504537069535467
380,0.0,0.10048993343553307,0.2555367707839416,0.33419880798045865
381,0.0,0.10064965356648249,0.25515906229042634,0.3336615573999688
382,0.0,0.10087531159528187,0.2546620915709389,0.3326421208514865
383,0.0,0.09961374823750543,0.25418351627806685,0.33176776224751975
384,0.0,0.09831738483109675,0.2535714214634345,0.3308939290675762
385,0.0,0.0969822115006487,0.25300862872148033,0.3302016912293638
386,0.0,0.09566325850630965,0.2522205900559652,0.3293076893569865
387,0.0,0.09580993781104681,0.2514404831604842,0.33178233973335053
388,0.0,0.09597632523188293,0.25071527268005855,0.3310583984760595
389,0.0,0.09491743085498922,0.2498240304398428,0.3304442692028175
390,0.0,0.09386416495142584,0.24877280520866657,0.32948384389555524
391,0.0,0.09280847388917648,0.2472017391344737,0.32852427500561104
392,0.0,0.09172426593521159,0.24527236332913632,0.32801671700690976
393,0.0,0.09183831223530824,0.26466744659399943,0.3272827842096884
394,0.0,0.09181399843864012,0.26466744659399943,0.32670372327655794
395,0.0,0.09322071072149245,0.26466744659399943,0.325882254234211
396,0.0,0.09203287705144722,0.26466744659399943,0.32535340870788365
397,0.0,0.09104304025352346,0.26466744659399943,0.3247603898474796
398,0.0,0.09133436624015881,0.26466744659399943,0.32401218171830803
399,0.0,0.09037760207480039,0.26466744659399943,0.32330900027216736
400,0.0,0.08941600063303641,0.26466744659399943,0.32227201661696747
401,0.0,0.0884635166381911,0.26426809558134784,0.32157766091603013
402,0.0,0.08750162562811423,0.2636962085134141,0.3205867536139685
403,0.0,0.08653454605055066,0.2631850938696491,0.3198229679309867
404,0.0,0.08556472192788132,0.2625261924393889,0.3190202624819916
405,0.0,0.08458109313505716,0.26192067727860896,0.3180987573615224
406,0.0,0.08360956149544607,0.26107309951452445,0.3170587991450408
407,0.0,0.08262565812965603,0.2602343336110453,0.3161498270140636
408,0.0,0.08282842867346657,0.25945317707726595,0.3153932117739616
409,0.0,0.081822311688787,0.25849765085630416,0.31469930584776545
410,0.0,0.0808061332033461,0.2573274772456672,0.3140913078796127
411,0.0,0.07974032077766052,0.25563396926317117,0.31327444894275974
412,0.0,0.07860156963004443,0.2770581230814518,0.3120670377563166
413,0.0,0.07746100377605145,0.2770581230814518,0.31144932866933267
414,0.0,0.0762606328931395,0.2770581230814518,0.31025475240568945
415,0.0,0.07504181375069995,0.2770581230814518,0.30973261561536525
416,0.0,0.07516363542118029,0.2770581230814518,0.3089900142706983
417,0.0,0.0739497310645053,0.2770581230814518,0.3081639322219276
418,0.0,0.07280145071867698,0.2770581230814518,0.30719860095280027
419,0.0,0.0727416114615191,0.2770581230814518,0.30668491607312837
420,0.0,0.07160724765455095,0.2770581230814518,0.30576583505510635
421,0.0,0.07259451308327845,0.2765843247683005,0.30499840652925536
422,0.0,0.07386923937582343,0.2759736214221858,0.3044083018714368
423,0.0,0.07290733775239533,0.27542546193659667,0.30342203036838417
424,0.0,0.07193506031616465,0.27471530010979217,0.3025780761397473
425,0.0,0.07094746691414755,0.27406284914743967,0.3014575637172945
426,0.0,0.06995897389771705,0.2731686532073219,0.30053658018312
427,0.0,0.06894616616062922,0.272266528149605,0.29977894845954983
428,0.0,0.06794337382803507,0.2714254756033907,0.302199836054408
429,0.0,0.06697206573735527,0.27036146741082856,0.30128374266694696
430,0.0,0.06600001719616352,0.26917352319390886,0.3007110096827977
431,0.0,0.06503208245543315,0.2673383305718861,0.2998116375664119
432,0.0,0.0640537492704563,0.2673383305718861,0.2991680261215976
433,0.0,0.0630601626341532,0.2673383305718861,0.2983679154976129
434,0.0,0.0620373716523486,0.2673383305718861,0.2976578684885102
435,0.0,0.06099635116194367,0.2673383305718861,0.29699476989103074
436,0.0,0.059940999635387654,0.2673383305718861,0.29607371600417864
437,0.0,0.05982036446032122,0.2673383305718861,0.29507389352150604
438,0.0,0.05885264050279501,0.2673383305718861,0.29442727042927846
439,0.0,0.058822032142118605,0.2673383305718861,0.2934989091708668
440,0.0,0.05767722554949947,0.2673383305718861,0.29274150510675295
441,0.0,0.05845674391681297,0.26686453225873474,0.2918776232572792
442,0.0,0.05845851053860731,0.26625382891261995,0.2913925477406454
443,0.0,0.05839806318674288,0.26570566942703094,0.2907638882394358
444,0.0,0.05735788019719139,0.2649955076002265,0.28994751370417254
445,0.0,0.0573109453320695,0.26434305663787394,0.2890309498841001
446,0.0,0.056159974124328944,0.2634488606977562,0.2882581630873995
447,0.0,0.05700073994591432,0.2624829793909761,0.2904658508082119
448,0.0,0.05589052774581342,0.26150123804155934,0.2898303373711002
449,0.0,0.05473737944325921,0.2604917418761156,0.2891308230456976
450,0.0,0.05455850230384234,0.2640282342981581,0.28862563979223793
451,0.0,0.053544514490384915,0.2625748255223637,0.28779772776710855
452,0.0,0.05249591411929604,0.2625748255223637,0.2869890875433955
453,0.0,0.051425708404680893,0.2625748255223637,0.2858194051300515
454,0.0,0.05033851775833114,0.2625748255223637,0.2851838875416678
455,0.0,0.05034541457233847,0.2625748255223637,0.2843269778806063
456,0.0,0.04933630179808724,0.2625748255223637,0.28368489512685396
457,0.0,0.04927747794925552,0.2625748255223637,0.2830814982597738
458,0.0,0.04814860974805192,0.2625748255223637,0.28234052633033924
459,0.0,0.0470161970841535,0.2625748255223637,0.28137915273359393
460,0.0,0.04584210588620926,0.2625748255223637,0.2806259343257863
461,0.0,0.046513015193420895,0.2620967416189448,0.2827268278363958
462,0.0,0.045552070949038834,0.26147557751671285,0.28195256312284367
463,0.0,0.04553565887360642,0.260921797307312,0.2808301754747972
464,0.0,0.044521836179874034,0.260204924340019,0.2797302341723359
465,0.0,0.04440147642392605,0.2595412629834706,0.2789582804224769
466,0.0,0.043445559205649326,0.25869611867864256,0.2783330877098316
467,0.0,0.042481967231298705,0.2578912525347611,0.27747162259978886
468,0.0,0.0415143156173123,0.2568982036715202,0.276564692816407
469,0.0,0.04052583845620985,0.25577954729223307,0.2756106435131634
470,0.0,0.040384449717503754,0.2544883329178713,0.27758318398721166
471,0.0,0.04110628216773539,0.253034924142077,0.2769874780398664
472,0.0,0.04102552218541497,0.253034924142077,0.27627977207871274
473,0.0,0.04095714298611916,0.253034924142077,0.2756591474417116
474,0.0,0.04074814623452104,0.253034924142077,0.27772165126291104
475,0.0,0.03964367316662716,0.253034924142077,0.27693883227430516
476,0.0,0.03853687383853235,0.253034924142077,0.27631978397870294
477,0.0,0.038369842132971684,0.253034924142077,0.2749452599659307
478,0.0,0.03731926898039243,0.253034924142077,0.2743935203954981
479,0.0,0.037198871209475085,0.253034924142077,0.27354772501410224
480,0.0,0.03605149419028396,0.253034924142077,0.2729326503495878
481,0.0,0.03488451678175343,0.25255684023865815,0.27193758675043644
482,0.0,0.034677336944077194,0.2519356761364263,0.2708326295628231
483,0.0,0.03367504371571706,0.2513096421041054,0.2700965819085602
484,0.0,0.03264711904475254,0.25059276913681244,0.2693983023720654
485,0.0,0.03246648475536765,0.249929107780264,0.2717251953837836
486,0.0,0.032260349498257915,0.24908396347543593,0.2707552284690023
487,0.0,0.03118946943080271,0.24827909733155445,0.26989617380084674
488,0.0,0.030137892964845144,0.24742502569173588,0.26895928762863386
489,0.0,0.029072203919369877,0.2463063693124487,0.2710374611380593
490,0.0,0.027961202174789535,0.2450151549380871,0.2701903248966479
491,0.0,0.02680951497148894,0.2482537213265664,0.26955823841733517
492,0.0,0.026536567420289814,0.2482537213265664,0.26861395678818606
493,0.0,0.026208199634134174,0.2482537213265664,0.2676039212080956
494,0.0,0.02590493139981067,0.2482537213265664,0.26685818337590866
495,0.0,0.024843580486611252,0.2482537213265664,0.2661517465092793
496,0.0,0.024513785956012463,0.2482537213265664,0.26530740655445795
497,0.0,0.024079780250608956,0.2482537213265664,0.2642939739825977
498,0.0,0.02310433075083657,0.2482537213265664,0.2633848154494459
499,0.0,0.02354657264288034,0.2482537213265664,0.2625991718786284
500,0.0,0.022472185399015975,0.2482537213265664,0.26198809194162753
501,0.0,0.02138364218861226,0.24776822366863788,0.26115670163930843
502,0.0,0.02031890675338893,0.2471931009496154,0.2599981147484168
503,0.0,0.019236765803427112,0.24655724873694063,0.25930496430440175
504,0.0,0.019516542855042403,0.24583663830031455,0.258494332324846
505,0.0,0.018284320005270277,0.2450365753487381,0.2577622204317525
506,0.0,0.01706315864138172,0.2441816019278615,0.25696716229261674
507,0.0,0.01654398550442626,0.24336258066442035,0.2562243931772728
508,0.0,0.015498389150096235,0.2424960517160753,0.2551550660921969
509,0.0,0.015087039607562077,0.2413651603722416,0.2541932078374032
510,0.0,0.014095344803519483,0.23992030184779217,0.2535454784811859
511,0.0,0.012991547452737177,0.24371102766626776,0.2524775651796765
512,0.0,0.01360954847170836,0.24371102766626776,0.2518093313380399
513,0.0,0.012599944212114314,0.24371102766626776,0.2507669118235747
514,0.0,0.012782453980431147,0.24371102766626776,0.24980970069487968
515,0.0,0.012365882063061934,0.24371102766626776,0.24915116264349507
516,0.0,0.011887619963957059,0.24371102766626776,0.24810917870753182
517,0.0,0.012146430980090156,0.24371102766626776,0.24750981142566303
518,0.0,0.011618194543718069,0.24371102766626776,0.24957885826731552
519,0.0,0.011238296509614172,0.24371102766626776,0.2487717857641871
520,0.0,0.010179833749296863,0.24371102766626776,0.2481255098548361
521,0.0,0.009096811769543077,0.24325041661837318,0.24715584755067102
522,0.0,0.00799271669609763,0.24270066383289948,0.24651208717661996
523,0.0,0.007386431029953148,0.24206760805021127,0.2457290580498763
524,0.0,0.006723078240117512,0.24136662763367572,0.24791666892134812
525,0.0,0.006092325981283977,0.24055570079926955,0.247134895362946
526,0.0,0.006891423526286019,0.23966747649916448,0.2491839591701544
527,0.0,0.006516682725737511,0.23883225207291053,0.24851812323703906
528,0.0,0.00615234258130042,0.23795285359953972,0.2475241455698918
529,0.0,0.0049255674735876765,0.2369266073937875,0.24969864285041543
530,0.0,0.005404739871410465,0.2354619366382268,0.2489821929519686
531,0.0,0.006824054880632045,0.23955947093784707,0.2479585771343599
532,0.0,0.005269161447937553,0.23955947093784707,0.24977357967853467
533,0.0,0.003837064112425436,0.23955947093784707,0.2487815239954488
534,0.0,0.0025263021019175658,0.23955947093784707,0.250477216951289
535,0.0,0.0032846640069124403,0.23955947093784707,0.2495051426659849
536,0.0,0.001392843567971904,0.23955947093784707,0.2489998533359368
537,0.0,0.0,0.23955947093784707,0.2513861643535353
538,0.0,0.0,0.23955947093784707,0.2506688641607924
539,0.0,0.0,0.23955947093784707,0.24988731242645906
540,0.0,0.0,0.23955947093784707,0.2523931152876911
541,0.0,0.0,0.23905640206343803,0.2519285125715603
542,0.0,0.0,0.23848807285638993,0.2512781021377854
543,0.0,0.0,0.23784359301916566,0.2503060828795912
544,0.0,0.0,0.23713072818071948,0.2528782513338193
545,0.0,0.0,0.2363572656753781,0.2522709223038298
546,0.0,0.0,0.2354568335529607,0.2546597610724568
547,0.0,0.0,0.23458257734387858,0.25362071357040483
548,0.0,0.0,0.23368632516587204,0.25290538466019313
549,0.0,0.0,0.23264428483582358,0.2517969507510333
550,0.0,0.0,0.23115834740306587,0.25396850510961194
551,0.0,0.0,0.23074576809419003,0.2534270309317818
552,0.0,0.0,0.23074576809419003,0.2527105116863359
553,0.0,0.0,0.23074576809419003,0.25219812897358734
554,0.0,0.0,0.23074576809419003,0.25168895344119807
555,0.0,0.0,0.23074576809419003,0.2510968428639301
556,0.0,0.0,0.23074576809419003,0.25064055151091036
557,0.0,0.0,0.23074576809419003,0.249946066244958
558,0.0,0.0,0.23074576809419003,0.24938767413297916
559,0.0,0.0,0.23074576809419003,0.2488378117254689
560,0.0,0.0,0.23074576809419003,0.2482772708504675
561,0.0,0.0,0.23024269921978083,0.25087293394176335
562,0.0,0.0,0.2296743700127329,0.2502304114325559
563,0.0,0.0,0.22902989017550862,0.2496920978177859
564,0.0,0.0,0.22831702533706247,0.24912418185147972
565,0.0,0.0,0.22754356283172109,0.24845617694656857
566,0.0,0.0,0.22662838928199128,0.2477573022082558
567,0.0,0.0,0.22575413307290915,0.2471777478706288
568,0.0,0.0,0.2247357414197808,0.24663847889000068
569,0.0,0.0,0.2236937010897325,0.24620186933236723
570,0.0,0.0,0.22220776365697467,0.24562174182241386
571,0.0,0.0,0.22651112473497398,0.24505317661359888
572,0.0,0.0,0.22651112473497398,0.24460730819364812
573,0.0,0.0,0.22651112473497398,0.24408467338202855
574,0.0,0.0,0.22651112473497398,0.2436159952679128
575,0.0,0.0,0.22651112473497398,0.2430604466160853
576,0.0,0.0,0.22651112473497398,0.24249159348641733
577,0.0,0.0,0.22651112473497398,0.24180290114724856
578,0.0,0.0,0.22651112473497398,0.2412063967665953
579,0.0,0.0,0.22651112473497398,0.24028648514797504
580,0.0,0.0,0.22651112473497398,0.2397324062343507
581,0.0,0.0,0.22600490468297083,0.23914064427902892
582,0.0,0.0,0.22542651644666073,0.2385837433909689
583,0.0,0.0,0.22477021583276247,0.23798955075473857
584,0.0,0.0,0.22404532903689392,0.23739698334205592
585,0.0,0.0,0.2232582137338989,0.23660219100180235
586,0.0,0.0,0.22232863098058256,0.23599619778555941
587,0.0,0.0,0.22139379297031397,0.2354410680137668
588,0.0,0.0,0.22036423706694752,0.23493317078745662
589,0.0,0.0,0.2193074479534678,0.2344150973964804
590,0.0,0.0,0.22237989454168092,0.23391103770689142
591,0.0,0.0,0.22237989454168092,0.2333356793283994
592,0.0,0.0,0.22237989454168092,0.23281760593742326
593,0.0,0.0,0.22237989454168092,0.23239635212975182
594,0.0,0.0,0.22237989454168092,0.23176822989418808
595,0.0,0.0,0.22237989454168092,0.2311980127590231
596,0.0,0.0,0.22237989454168092,0.2307240605197707
597,0.0,0.0,0.22237989454168092,0.23007393837693343
598,0.0,0.0,0.22237989454168092,0.22938703910433544
599,0.0,0.0,0.22237989454168092,0.22877447745494067
600,0.0,0.0,0.22237989454168092,0.2279823977194128
601,0.0,0.0,0.22186484150718247,0.22726246406954276
602,0.0,0.0,0.22127601648487716,0.22666863786330482
603,0.0,0.0,0.22060738452777756,0.22605005732827813
604,0.0,0.0,0.21987021107542892,0.22551924336760143
605,0.0,0.0,0.21907339935915518,0.22492409884451123
606,0.0,0.0,0.21821165106031018,0.22435353608107575
607,0.0,0.0,0.2172671409201797,0.22379980094107146
608,0.0,0.0,0.21623132578279927,0.22330750223578727
609,0.0,0.0,0.21515468014894207,0.22563380164929311
610,0.0,0.0,0.21393571842983072,0.22513859842777242
611,0.0,0.0,0.21393571842983072,0.22461925062856197
612,0.0,0.0,0.21393571842983072,0.22405629131077195
613,0.0,0.0,0.21393571842983072,0.22347094669827489
614,0.0,0.0,0.21393571842983072,0.2228778338859491
615,0.0,0.0,0.21393571842983072,0.22238185550414563
616,0.0,0.0,0.21393571842983072,0.2218566674980769
617,0.0,0.0,0.21393571842983072,0.22132940745668467
618,0.0,0.0,0.21393571842983072,0.2208214058082367
619,0.0,0.0,0.21393571842983072,0.22032125316928694
620,0.0,0.0,0.21393571842983072,0.2198520000980453
621,0.0,0.0,0.2134206653953323,0.21926665548554822
622,0.0,0.0,0.21283184037302694,0.21885197571913714
623,0.0,0.0,0.21216320841592753,0.21838351864582767
624,0.0,0.0,0.21138138067543355,0.21788394826328708
625,0.0,0.0,0.2105845689591598,0.21739274209089637
626,0.0,0.0,0.20972241797000007,0.2168433530727355
627,0.0,0.0,0.2087779078298697,0.21623654473980045
628,0.0,0.0,0.20774209269248922,0.21556304430760154
629,0.0,0.0,0.20666544705863216,0.2151392601903168
630,0.0,0.0,0.20544648533952067,0.21454098638192176
631,0.0,0.0,0.20544648533952067,0.2139402093870495
632,0.0,0.0,0.20544648533952067,0.21302441558483698
633,0.0,0.0,0.20544648533952067,0.2124118463657415
634,0.0,0.0,0.20544648533952067,0.2119511064234903
635,0.0,0.0,0.20544648533952067,0.21141188978776645
636,0.0,0.0,0.20544648533952067,0.21081882282997774
637,0.0,0.0,0.20544648533952067,0.21020476415857997
638,0.0,0.0,0.20544648533952067,0.20964785376926243
639,0.0,0.0,0.20544648533952067,0.2091596414282554
640,0.0,0.0,0.20544648533952067,0.20868373640258828
641,0.0,0.0,0.20493143230502217,0.21093797846575627
642,0.0,0.0,0.20434260728271705,0.21033071225588795
643,0.0,0.0,0.20371935955268872,0.20974139395229044
644,0.0,0.0,0.2029375318121948,0.20913927961685966
645,0.0,0.0,0.202140720095921,0.20858124747666842
646,0.0,0.0,0.20127856910676134,0.20805235137123226
647,0.0,0.0,0.20033405896663087,0.2075471907636044
648,0.0,0.0,0.1992982438292505,0.20698737008986992
649,0.0,0.0,0.2023571726764283,0.20657444764240518
650,0.0,0.0,0.2057395834865793,0.20605844018215694
651,0.0,0.0,0.2057395834865793,0.20544852713934764
652,0.0,0.0,0.2057395834865793,0.20500819982969315
653,0.0,0.0,0.2057395834865793,0.20448207929734527
654,0.0,0.0,0.2057395834865793,0.2039920224170504
655,0.0,0.0,0.2057395834865793,0.20348348376106284
656,0.0,0.0,0.2057395834865793,0.20566015205512164
657,0.0,0.0,0.2057395834865793,0.20512371167594548
658,0.0,0.0,0.2057395834865793,0.20454827817562177
659,0.0,0.0,0.2057395834865793,0.20401988730591175
660,0.0,0.0,0.2057395834865793,0.2033399448515668
661,0.0,0.0,0.20520567130821793,0.20288892707371037
662,0.0,0.0,0.2045953805971994,0.20487418225881332
663,0.0,0.0,0.2039625235557223,0.20709228650150135
664,0.0,0.0,0.20316051528026335,0.20662469255110674
665,0.0,0.0,0.20233843056321754,0.20600687044989882
666,0.0,0.0,0.2014419908160635,0.20544787211864252
667,0.0,0.0,0.2004675334903254,0.2044585321074096
668,0.0,0.0,0.199398262920384,0.20403644115454098
669,0.0,0.0,0.19819450996363103,0.20329953445214188
670,0.0,0.0,0.2018275110626846,0.2055043574301779
671,0.0,0.0,0.2018275110626846,0.20492495848054137
672,0.0,0.0,0.2018275110626846,0.20424633569492293
673,0.0,0.0,0.2018275110626846,0.2036717283313797
674,0.0,0.0,0.2018275110626846,0.20298012766349682
675,0.0,0.0,0.2018275110626846,0.2051438467693309
676,0.0,0.0,0.2018275110626846,0.20454494658793784
677,0.0,0.0,0.2018275110626846,0.2039616540830214
678,0.0,0.0,0.2018275110626846,0.20329018065038604
679,0.0,0.0,0.2018275110626846,0.20272156211637138
680,0.0,0.0,0.2018275110626846,0.20225202665774064
681,0.0,0.0,0.2012834763949968,0.20167586384469463
682,0.0,0.0,0.2006684150165978,0.20110168540036402
683,0.0,0.0,0.20002593866869117,0.2028697554578999
684,0.0,0.0,0.1992129075397197,0.2022350105731804
685,0.0,0.0,0.19832855593687831,0.20144636738799862
686,0.0,0.0,0.19741417842954648,0.20082333566541968
687,0.0,0.0,0.19642469116234382,0.20031606612311653
688,0.0,0.0,0.19544679850551835,0.19967432105705613
689,0.0,0.0,0.19421852678128063,0.19896709039123478
690,0.0,0.0,0.1982426466218633,0.19826181667240989
691,0.0,0.0,0.1982426466218633,0.19770243569811197
692,0.0,0.0,0.1982426466218633,0.19700539676395085
693,0.0,0.0,0.1982426466218633,0.1963602335963818
694,0.0,0.0,0.1982426466218633,0.198581855517822
695,0.0,0.0,0.1982426466218633,0.1979081329555582
696,0.0,0.0,0.1982426466218633,0.19735388859342556
697,0.0,0.0,0.1982426466218633,0.19968991465615113
698,0.0,0.0,0.1982426466218633,0.19903378633021176
699,0.0,0.0,0.1982426466218633,0.19849999827879797
700,0.0,0.0,0.1982426466218633,0.19785276181519135
701,0.0,0.0,0.19768955722128914,0.19735580519512141
702,0.0,0.0,0.19706268909551292,0.1968679856934351
703,0.0,0.0,0.1964073823085313,0.1961251727214529
704,0.0,0.0,0.19567618621133076,0.19563429545535438
705,0.0,0.0,0.19477790957395544,0.19506149053389105
706,0.0,0.0,0.19385182491137265,0.1973447188494591
707,0.0,0.0,0.19284855948231028,0.19679100435700944
708,0.0,0.0,0.1918579818006283,0.1960989133725172
709,0.0,0.0,0.19509922386436698,0.19534346775745615
710,0.0,0.0,0.19509922386436698,0.19482835296038936
711,0.0,0.0,0.19509922386436698,0.19431158353732556
712,0.0,0.0,0.19509922386436698,0.193637008896601
713,0.0,0.0,0.19509922386436698,0.1929782622415239
714,0.0,0.0,0.19509922386436698,0.19235209040021464
715,0.0,0.0,0.19509922386436698,0.19194210805286183
716,0.0,0.0,0.19509922386436698,0.1913330397423876
717,0.0,0.0,0.19509922386436698,0.19076275381732719
718,0.0,0.0,0.19509922386436698,0.1900834840912209
719,0.0,0.0,0.19509922386436698,0.18954849511829125
720,0.0,0.0,0.19509922386436698,0.1890503603463622
721,0.0,0.0,0.19453496314878807,0.18855464792512316
722,0.0,0.0,0.1939053917812071,0.18805829297810445
723,0.0,0.0,0.19324252015237758,0.18738705860706964
724,0.0,0.0,0.1924959472873116,0.18668362054738807
725,0.0,0.0,0.19158287400211957,0.1861362818183298
726,0.0,0.0,0.19060668568276082,0.1854471038030459
727,0.0,0.0,0.18959316221762224,0.18467630481692027
728,0.0,0.0,0.18858777057577197,0.18410563180028772
729,0.0,0.0,0.1875561937025181,0.18352218754552216
730,0.0,0.0,0.1875561937025181,0.18292389971337386
731,0.0,0.0,0.1875561937025181,0.18184318493470267
732,0.0,0.0,0.1875561937025181,0.1811221530207719
733,0.0,0.0,0.1875561937025181,0.1805460173668628
734,0.0,0.0,0.1875561937025181,0.1796417006487534
735,0.0,0.0,0.1875561937025181,0.17905988700719755
736,0.0,0.0,0.1875561937025181,0.1783546868726114
737,0.0,0.0,0.1875561937025181,0.17769221270932303
738,0.0,0.0,0.1875561937025181,0.17729327056457736
739,0.0,0.0,0.1875561937025181,0.17680850226259753
740,0.0,0.0,0.1875561937025181,0.17623310844440157
741,0.0,0.0,0.18699193298693906,0.17564763266156339
742,0.0,0.0,0.18636236161935812,0.17507812400451767
743,0.0,0.0,0.18569948999052863,0.17447965223156847
744,0.0,0.0,0.1849529171254627,0.17398088952292268
745,0.0,0.0,0.18409395014890553,0.17328375500336826
746,0.0,0.0,0.18311776182954673,0.17260404394549275
747,0.0,0.0,0.1821042383644082,0.17719513324770414
748,0.0,0.0,0.18109884672255785,0.17667037721708165
749,0.0,0.0,0.18006726984930407,0.17595779241214948
750,0.0,0.0,0.18006726984930407,0.17522734889407302
751,0.0,0.0,0.18006726984930407,0.1746491179052078
752,0.0,0.0,0.18006726984930407,0.1740278721786386
753,0.0,0.0,0.18006726984930407,0.1734326421138234
754,0.0,0.0,0.18006726984930407,0.17273667296880682
755,0.0,0.0,0.18006726984930407,0.17206972504388454
756,0.0,0.0,0.18006726984930407,0.17146942467553627
757,0.0,0.0,0.18006726984930407,0.17077932197944604
758,0.0,0.0,0.18006726984930407,0.17277017552133359
759,0.0,0.0,0.18006726984930407,0.17221084722577817
760,0.0,0.0,0.18006726984930407,0.17151800963671845
761,0.0,0.0,0.17950300913372505,0.17081914318197064
762,0.0,0.0,0.18304371864781796,0.17018505400800132
763,0.0,0.0,0.18236679807384132,0.16957773450824845
764,0.0,0.0,0.18160426270236957,0.16902007117382273
765,0.0,0.0,0.18072394243948298,0.16839474080335554
766,0.0,0.0,0.179736877026778,0.16774250503973592
767,0.0,0.0,0.18296587271326176,0.1671204498778956
768,0.0,0.0,0.1819279631799709,0.1666038267996806
769,0.0,0.0,0.18126394357361053,0.16591975358915512
770,0.0,0.0,0.18126394357361053,0.16527406800587832
771,0.0,0.0,0.18126394357361053,0.16468549341844643
772,0.0,0.0,0.18126394357361053,0.1640622451326027
773,0.0,0.0,0.18126394357361053,0.16356820759709184
774,0.0,0.0,0.18126394357361053,0.16302420172691506
775,0.0,0.0,0.18126394357361053,0.16242792742304868
776,0.0,0.0,0.18126394357361053,0.16437507439413646
777,0.0,0.0,0.18126394357361053,0.16624767896018372
778,0.0,0.0,0.18126394357361053,0.16556396744199248
779,0.0,0.0,0.18126394357361053,0.1648701355236559
780,0.0,0.0,0.18126394357361053,0.16426390690264983
781,0.0,0.0,0.1806762001493187,0.16352123739946722
782,0.0,0.0,0.1800327750494803,0.16540025893465402
783,0.0,0.0,0.17933960912827282,0.1673991278587015
784,0.0,0.0,0.17856373796189354,0.16665866226695158
785,0.0,0.0,0.17766963112078218,0.1660373587333501
786,0.0,0.0,0.17666303395630112,0.16540276231007875
787,0.0,0.0,0.1756090802565032,0.16465015977688313
788,0.0,0.0,0.1745711707232124,0.16409533368225623
789,0.0,0.0,0.17390715111685204,0.1662422299148966
790,0.0,0.0,0.17390715111685204,0.16578857276697775
791,0.0,0.0,0.17390715111685204,0.16821485507689737
792,0.0,0.0,0.17390715111685204,0.16773682935669346
793,0.0,0.0,0.17390715111685204,0.1672108470516882
794,0.0,0.0,0.17390715111685204,0.16672932464229417
795,0.0,0.0,0.17390715111685204,0.16627756346023126
796,0.0,0.0,0.17390715111685204,0.16585226734432448
797,0.0,0.0,0.17390715111685204,0.16540712095656557
798,0.0,0.0,0.17390715111685204,0.16498707137541588
799,0.0,0.0,0.17390715111685204,0.16457564741829578
800,0.0,0.0,0.17390715111685204,0.16414736857991996
801,0.0,0.0,0.17331940769256016,0.16364891549603355
802,0.0,0.0,0.1726759825927217,0.1632236193801268
803,0.0,0.0,0.17618259013855866,0.16272641053579692
804,0.0,0.0,0.17538955842044235,0.16229620060174751
805,0.0,0.0,0.1744789951916171,0.16187090448584074
806,0.0,0.0,0.17346640374993208,0.16144560836993396
807,0.0,0.0,0.17239556547302823,0.16099183925712973
808,0.0,0.0,0.1713730505136342,0.16047529964460483
809,0.0,0.0,0.17101126447119921,0.16005000352869803
810,0.0,0.0,0.17101126447119921,0.15962164947211416
811,0.0,0.0,0.17101126447119921,0.15911169588927662
812,0.0,0.0,0.17101126447119921,0.16140093208847875
813,0.0,0.0,0.17101126447119921,0.1609419704220454
814,0.0,0.0,0.17101126447119921,0.16044309652784158
815,0.0,0.0,0.17101126447119921,0.15999213928635117
816,0.0,0.0,0.17101126447119921,0.15952806594184285
817,0.0,0.0,0.17101126447119921,0.15906962705463756
818,0.0,0.0,0.17101126447119921,0.15860246142129894
819,0.0,0.0,0.17101126447119921,0.15813529578796034
820,0.0,0.0,0.17101126447119921,0.15771690249109918
821,0.0,0.0,0.17041299024035064,0.15722400163941735
822,0.0,0.0,0.1697570041258822,0.15676630409795597
823,0.0,0.0,0.16904831754307356,0.15632892750832586
824,0.0,0.0,0.16825528582495727,0.15587797026683547
825,0.0,0.0,0.16734472259613195,0.15543547778867411
826,0.0,0.0,0.16633213115444698,0.15500022564400745
827,0.0,0.0,0.16529966392363055,0.1545742252488333
828,0.0,0.0,0.1642771489642366,0.1541165277073719
829,0.0,0.0,0.16391536292180167,0.15365901264657802
830,0.0,0.0,0.16391536292180167,0.15322667430535641
831,0.0,0.0,0.16391536292180167,0.1528082810084953
832,0.0,0.0,0.16391536292180167,0.15237594266727364
833,0.0,0.0,0.16391536292180167,0.15200422238359568
834,0.0,0.0,0.16391536292180167,0.15156897023892899
835,0.0,0.0,0.16391536292180167,0.15108480656981518
836,0.0,0.0,0.16391536292180167,0.15058929439297042
837,0.0,0.0,0.16391536292180167,0.1501010503184579
838,0.0,0.0,0.16391536292180167,0.1496126622485462
839,0.0,0.0,0.16391536292180167,0.1491942689516851
